id,channel_id,call,author.id,author.username,author.avatar,author.discriminator,author.public_flags,author.premium_type,author.flags,author.banner,author.accent_color,author.global_name,author.avatar_decoration_data,author.banner_color,content,timestamp,edited_timestamp,tts,mention_everyone,mentions,mention_channels,attachments,embeds,reactions,nonce,pinned,webhook_id,type,activity,application,application_id,message_reference,flags,referenced_message,interaction,thread,components,sticker_items,stickers,position,role_subscription_data,resolved,userName,date
1099109110663872593,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,my live reaction to this information,2023-04-21T23:07:12.442000+00:00,,false,false,,,,,,,false,,19,,,,,0,,,,,,,,,,diruslupito,2023-04-21T23:07:12.442Z
1099109070692159518,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-21T23:07:02.912000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-21T23:07:02.912Z
1099109020993867827,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,incredible,2023-04-21T23:06:51.063000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-21T23:06:51.063Z
1099109004216651826,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-21T23:06:47.063000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-21T23:06:47.063Z
1099108888487415909,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,What dee helll,2023-04-21T23:06:19.471000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-21T23:06:19.471Z
1099107538806521856,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Mfw when no 333 exam scores,2023-04-21T23:00:57.682000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-21T23:00:57.682Z
1098280651037343875,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Typo lol,2023-04-19T16:15:12.275000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:15:12.275Z
1098280626408398878,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,before you edited,2023-04-19T16:15:06.403000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:15:06.403Z
1098280613456400394,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,i was about to say,2023-04-19T16:15:03.315000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:15:03.315Z
1098280517381668965,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Valid the fact that the recordings dont exist is one of the only reasons I consistently show up,2023-04-19T16:14:40.409000+00:00,2023-04-19T16:14:57.991000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:14:40.409Z
1098280298485129346,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,he is very lazy,2023-04-19T16:13:48.220000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:13:48.220Z
1098280271750631544,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,matt never goes to class,2023-04-19T16:13:41.846000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:13:41.846Z
1098280247541125231,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,me and connor sit in the back right of 1025 if you wind up coming,2023-04-19T16:13:36.074000+00:00,2023-04-19T16:14:04.811000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:13:36.074Z
1098280106239213719,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T16:13:02.385000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:13:02.385Z
1098280105601675334,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Yeah I'll just be a couple minutes late in accounting it'll buff,2023-04-19T16:13:02.233000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:13:02.233Z
1098280045455343749,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T16:12:47.893000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:12:47.893Z
1098279961032392815,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,i think,2023-04-19T16:12:27.765000+00:00,2023-04-19T16:12:29.059000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:12:27.765Z
1098279933727486063,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,1:30 to 2:45,2023-04-19T16:12:21.255000+00:00,2023-04-19T16:12:24.345000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:12:21.255Z
1098279907169161367,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,How long does it run for,2023-04-19T16:12:14.923000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:12:14.923Z
1098279888588390470,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,more like not care lol,2023-04-19T16:12:10.493000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:12:10.493Z
1098279853263958096,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Smart she'll prob not notice,2023-04-19T16:12:02.071000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:12:02.071Z
1098279758623678484,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,ive sat in on random lectures for other classes,2023-04-19T16:11:39.507000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:11:39.507Z
1098279730098229429,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,unless you have something else to do,2023-04-19T16:11:32.706000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:11:32.706Z
1098279673768718336,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,u can come to lecture at 1,2023-04-19T16:11:19.276000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:11:19.276Z
1098279611806261289,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,"I have no idea peobably todays lecture though 
Im annoyed I overslept",2023-04-19T16:11:04.503000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:11:04.503Z
1098279605049233438,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,a little bit,2023-04-19T16:11:02.892000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:11:02.892Z
1098279580906827796,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,or for TSP i already know about it,2023-04-19T16:10:57.136000+00:00,2023-04-19T16:11:01.260000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:57.136Z
1098279511088443412,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,only place i can find this is the internet,2023-04-19T16:10:40.490000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:40.490Z
1098279451260891317,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T16:10:26.226000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:26.226Z
1098279424849363014,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T16:10:19.929000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:19.929Z
1098279407086489621,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T16:10:15.694000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:15.694Z
1098279386215616633,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,like for these problems,2023-04-19T16:10:10.718000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:10.718Z
1098279351537111122,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,is there anywhere we talk about some NP problems in the notes?,2023-04-19T16:10:02.450000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:10:02.450Z
1098279131222904923,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,ok,2023-04-19T16:09:09.923000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:09:09.923Z
1098279086138327130,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,I just reread this and yeah if it decides a problem it shouls always halt,2023-04-19T16:08:59.174000+00:00,,false,false,,,,,,,false,,19,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:08:59.174Z
1098277999675179058,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Traveling Sales person proves it,2023-04-19T16:04:40.141000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:04:40.141Z
1098277894263939102,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,1 million gold doubloon prize,2023-04-19T16:04:15.009000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:04:15.009Z
1098277871753117810,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,you should prove it,2023-04-19T16:04:09.642000+00:00,,false,false,,,,,,,false,,19,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:04:09.642Z
1098277814135967785,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Yeah I know P != NP so I guess go with that,2023-04-19T16:03:55.905000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T16:03:55.905Z
1098277327445692567,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,"if it said ""for which we do not have"" it would make more sense",2023-04-19T16:01:59.869000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:01:59.869Z
1098277140719484978,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,"how does having a solution in P for some NP problems imply P != NP (i saw this was true in a previous HW, hence my answer)",2023-04-19T16:01:15.350000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:01:15.350Z
1098276951090794596,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,the wording of this one is weird AF,2023-04-19T16:00:30.139000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T16:00:30.139Z
1098276433723412593,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,This also is true because of your reasoning,2023-04-19T15:58:26.789000+00:00,,false,false,,,,,,,false,,19,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T15:58:26.789Z
1098276238935728250,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,i thought that meant we know if it halts or not also,2023-04-19T15:57:40.348000+00:00,,false,false,,,,,,,false,,19,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:57:40.348Z
1098276117028290650,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,You are correct an algorithm only exists if it decides the problem,2023-04-19T15:57:11.283000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T15:57:11.283Z
1098276058291253398,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,this one too since it doesnt say the UTM WONT halt,2023-04-19T15:56:57.279000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:56:57.279Z
1098275960765296681,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,since i though deciding a problem meant it halts,2023-04-19T15:56:34.027000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:56:34.027Z
1098275921624047687,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,this one seems trolled,2023-04-19T15:56:24.695000+00:00,2023-04-19T15:56:26.752000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:56:24.695Z
1098275908550402178,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,,2023-04-19T15:56:21.578000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:56:21.578Z
1098275877235736608,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,not yet,2023-04-19T15:56:14.112000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:56:14.112Z
1098275843006009445,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,You go to the lecture for today?,2023-04-19T15:56:05.951000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T15:56:05.951Z
1098275575191306393,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Dammnit my stupid ass overslept,2023-04-19T15:55:02.099000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-19T15:55:02.099Z
1098269449771044895,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,theres quite a couple i cant find in the notes,2023-04-19T15:30:41.685000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:30:41.685Z
1098269420998119506,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,i might get clapped on this hw,2023-04-19T15:30:34.825000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-19T15:30:34.825Z
1093368719230644286,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Now I wish I didn't so,2023-04-06T02:56:56.473000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:56:56.473Z
1093368613358010430,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Ie why I erased those transitions since I was panicked,2023-04-06T02:56:31.231000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:56:31.231Z
1093368404548792421,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,well it looks like it could be right although some of those double transitions seem a bit wacky,2023-04-06T02:55:41.447000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:55:41.447Z
1093368209681428480,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,amazin,2023-04-06T02:54:54.987000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:54:54.987Z
1093368180203847750,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Was just the placeholder I used to track the Ps,2023-04-06T02:54:47.959000+00:00,2023-04-06T02:54:55.105000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:54:47.959Z
1093368100033937449,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,n,2023-04-06T02:54:28.845000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:54:28.845Z
1093368014545637396,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,do you pop an A?,2023-04-06T02:54:08.463000+00:00,2023-04-06T02:54:12.959000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:54:08.463Z
1093361288446492802,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,"From what I could tell this is prob the correct answer
Because I panicked I erased the 2nd one that allow n=0",2023-04-06T02:27:24.836000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:27:24.836Z
1093360184073670706,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,same,2023-04-06T02:23:01.533000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:23:01.533Z
1093357005286150154,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Then it was a little 4 state diagram,2023-04-06T02:10:23.651000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:10:23.651Z
1093356952643436564,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,So D P^n D^n A,2023-04-06T02:10:11.100000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:10:11.100Z
1093356804261560330,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Caps,2023-04-06T02:09:35.723000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:09:35.723Z
1093356777422204948,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,SAME THING BUT LETTERS WERE DPDA,2023-04-06T02:09:29.324000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:09:29.324Z
1093356708161659051,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,mine was N C^N S^N U,2023-04-06T02:09:12.811000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:09:12.811Z
1093356665329426442,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,what was your dpda,2023-04-06T02:09:02.599000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:09:02.599Z
1093356581799870554,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,"I can show what I think the intended solution was
It required some creative stack use",2023-04-06T02:08:42.684000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:08:42.684Z
1093356432503619605,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,took me a couple minutes to realize i probably screwed up,2023-04-06T02:08:07.089000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:08:07.089Z
1093356281462521856,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,So that feels bad,2023-04-06T02:07:31.078000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:07:31.078Z
1093356195252797471,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,After I turned it in I insta realized that the case I used to prove my original solution was nondeterministic I was wrong,2023-04-06T02:07:10.524000+00:00,2023-04-06T02:07:18.781000+00:00,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:07:10.524Z
1093355965958606848,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,"Yeah whats annoying is I got it right
Overthought it
Raised my hand asked if that was a mistake
They were dodgy and weird so I erased it and just solved it for > 0",2023-04-06T02:06:15.856000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:06:15.856Z
1093355573753417838,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,>=,2023-04-06T02:04:42.347000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:04:42.347Z
1093355526655578195,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Did yours have >= 0 or just > 0,2023-04-06T02:04:31.118000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:04:31.118Z
1093355436033462383,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,That dpda fucked me up,2023-04-06T02:04:09.512000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:04:09.512Z
1093355395206103211,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,on the dpda i used an epsilon arrow,2023-04-06T02:03:59.778000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:03:59.778Z
1093355390487515237,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,Same,2023-04-06T02:03:58.653000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:03:58.653Z
1093355366248620124,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,i think theres only 1 spot i might have messed up,2023-04-06T02:03:52.874000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:03:52.874Z
1093355238272024576,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,well enough,2023-04-06T02:03:22.362000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-06T02:03:22.362Z
1093355198644236328,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,How'd the test go btw,2023-04-06T02:03:12.914000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-06T02:03:12.914Z
1092864227154346115,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,I'm coming out now also,2023-04-04T17:32:16.189000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-04T17:32:16.189Z
1092864188155691139,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,Lmao connor,2023-04-04T17:32:06.891000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-04T17:32:06.891Z
1092864167410679910,1076592903301890168,,458413180893397022,gamemaster618,88170c60873b464ae44d0530c0b7d4f2,0,0,0,0,,,Gamemaster,,,What thier name lol dont wanna just walk up like a creep,2023-04-04T17:32:01.945000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,gamemaster618,2023-04-04T17:32:01.945Z
1092863960132362350,1076592903301890168,,632814271033507862,diruslupito,89171fc996ad02b6852bd3e878097d58,0,0,0,0,,,Diruslupus,,,https://media.discordapp.net/attachments/1080566207809323060/1092861039806267422/73842187-6914-47FF-9CCD-72097006B6CE.jpg,2023-04-04T17:31:12.526000+00:00,,false,false,,,,,,,false,,0,,,,,0,,,,,,,,,,diruslupito,2023-04-04T17:31:12.526Z
